,logFC,AveExpr,t,P.Value,adj.P.Val,B
Mxra7,-0.165697821,3.409961438,-1.169522696,0.264647972,0.490683651,-6.061127751
Wdr33,0.087777701,5.648355245,1.169391565,0.264698802,0.490710919,-6.061274713
Ubl5,0.101370406,6.034554499,1.169051871,0.264830512,0.490710919,-6.061655357
Apoc2,-0.584678438,7.855594802,-1.168992385,0.264853582,0.490710919,-6.061722006
Dhrs1,-0.314227524,7.276968609,-1.168911134,0.264885095,0.490710919,-6.061813034
Pnpla8,-0.115508592,5.304242381,-1.168852581,0.264907807,0.490710919,-6.061878631
Spopl,-0.110218492,3.934400261,-1.168845063,0.264910723,0.490710919,-6.061887053
Smoc1,-0.368742724,-0.072317152,-1.168781671,0.264935313,0.490710919,-6.061958067
Sox12,0.258739398,1.870310744,1.168779758,0.264936056,0.490710919,-6.06196021
Zfp969,-0.154768224,5.076734425,-1.168214517,0.265155398,0.491053845,-6.06259328
Eva1a,0.338912611,0.501598394,1.167519477,0.265425302,0.491490308,-6.063371389
Plrg1,0.095871392,4.914440401,1.167375201,0.265481356,0.491501436,-6.063532863
Scnm1,0.109226648,4.010390961,1.16732782,0.265499766,0.491501436,-6.063585888
Pcyt2,-0.256827511,7.09200441,-1.167224351,0.265539973,0.491512504,-6.063701677
Abhd14b,-0.086303125,5.478748979,-1.166395343,0.265862287,0.492009541,-6.064629098
Adgrg5,-0.406179444,-0.325904859,-1.166357463,0.265877022,0.492009541,-6.064671462
Polg2,-0.217528127,3.367391715,-1.166233375,0.265925295,0.492033206,-6.064810233
Chd7,0.155246093,5.344883433,1.166148445,0.265958339,0.492033206,-6.064905205
Cenpv,0.109273377,6.173878544,1.16519536,0.266329373,0.492656163,-6.065970605
Tmem38b,-0.106933196,2.343537365,-1.165074134,0.266376595,0.492680049,-6.066106068
Tab3,0.130225691,4.746518184,1.164942051,0.266428054,0.492682088,-6.06625365
Map3k11,0.088315163,6.487303107,1.164832206,0.266470854,0.492682088,-6.066376373
Dipk1a,-0.183358127,2.155401938,-1.16480713,0.266480625,0.492682088,-6.066404388
Gm38947,-0.322974391,0.614166095,-1.164617241,0.266554629,0.492755468,-6.066616515
Plcb1,0.255928126,1.262287563,1.163559605,0.266967105,0.493444213,-6.067797509
Top2a,0.216623442,7.794006585,1.163436378,0.267015196,0.493444213,-6.067935054
Slc5a6,-0.288220362,4.105593064,-1.163397702,0.267030291,0.493444213,-6.067978221
Etv6,0.142173138,6.037815858,1.163194877,0.267109463,0.493527006,-6.06820458
Yaf2,0.090618245,3.123460757,1.162568066,0.267354253,0.493866026,-6.068903922
Rab37,-0.379866598,0.899193658,-1.162548919,0.267361733,0.493866026,-6.068925279
Exoc1,-0.084405885,4.830824124,-1.161933946,0.267602073,0.494246402,-6.069611112
Gm26813,-0.377769972,-0.655806912,-1.161790473,0.267658169,0.494276848,-6.069771075
Timm17b,0.118797514,4.450888392,1.161715722,0.267687399,0.494276848,-6.069854411
Spire2,-0.110669762,4.365712231,-1.161436131,0.26779675,0.494391948,-6.070166076
Trmt1l,-0.094388785,5.452907884,-1.161380297,0.267818591,0.494391948,-6.070228308
Cul9,-0.217450792,1.830163014,-1.161051323,0.267947308,0.494501702,-6.07059493
Plbd2,-0.087737001,4.747756167,-1.160966286,0.267980588,0.494501702,-6.070689685
Dusp18,0.260404631,1.946557878,1.160964329,0.267981354,0.494501702,-6.070691865
Borcs6,-0.176431338,3.133106582,-1.160595825,0.268125609,0.494704323,-6.071102418
Ccdc138,-0.109686392,2.499123208,-1.160224243,0.26827113,0.494909227,-6.071516295
Cstb,-0.168175735,4.417402348,-1.160110341,0.268315749,0.494927959,-6.071643141
Zbtb2,0.123710816,3.804939941,1.159984904,0.268364894,0.494928455,-6.071782821
Msantd3,0.205028887,1.088573103,1.159933718,0.26838495,0.494928455,-6.071839815
Vmn2r60,-0.14545489,0.112347958,-1.159676198,0.26848587,0.494995487,-6.072126528
4933427D14Rik,-0.115598695,2.777121999,-1.159620651,0.268507642,0.494995487,-6.072188365
Med9,-0.096740043,4.145762063,-1.159534704,0.268541333,0.494995487,-6.07228404
Taf2,0.121905105,4.987660766,1.159489176,0.268559181,0.494995487,-6.072334718
Sybu,-0.218482484,0.477952527,-1.159396514,0.26859551,0.494998911,-6.07243786
B230377A18Rik,0.267725391,0.207822252,1.159087345,0.268716748,0.49507989,-6.072781943
Nfib,-0.070186583,6.151460161,-1.159055447,0.268729259,0.49507989,-6.072817439
Ptpn6,-0.106802821,4.360860639,-1.159020722,0.268742879,0.49507989,-6.07285608
Arl8b,0.068525575,6.115563467,1.158810798,0.26882523,0.495106069,-6.073089658
Med8,0.114469075,4.967615909,1.158726161,0.268858437,0.495106069,-6.073183822
Prcp,-0.101887223,3.636515262,-1.158720842,0.268860524,0.495106069,-6.073189739
Gm10146,0.740133158,-0.164683092,1.158267109,0.269038602,0.495357016,-6.073694452
Gm48493,-0.349284445,3.443900985,-1.15819786,0.269065789,0.495357016,-6.073771468
Ctcf,0.098032042,6.414353283,1.157764638,0.269235916,0.495606685,-6.074253196
Cog3,0.100398591,5.004902147,1.157297731,0.269419364,0.495860263,-6.074772217
Polr2k,0.159714536,3.137367767,1.157215739,0.269451588,0.495860263,-6.074863344
Egfr,0.136985981,4.72170196,1.157150419,0.269477263,0.495860263,-6.074935938
Gata5os,0.189632553,-0.063623186,1.156781499,0.269622304,0.496063586,-6.075345877
Magef1,0.133323074,1.766772598,1.156324461,0.269802073,0.496330742,-6.075853586
Rpl13,0.089257495,8.624593344,1.155354756,0.270183798,0.496901494,-6.07693027
Gm12408,0.354682148,-0.595020733,1.155321002,0.270197093,0.496901494,-6.076967734
Txndc17,-0.205900349,6.986074386,-1.155266605,0.27021852,0.496901494,-6.07702811
Rpl31,0.111571557,7.616924464,1.155184805,0.270250743,0.496901494,-6.077118896
Rad9b,-0.275293607,1.016770164,-1.154949934,0.27034328,0.496952582,-6.077379539
Gm15462,-0.557564292,-0.44492949,-1.154938612,0.270347742,0.496952582,-6.077392102
Ankrd10,-0.109697403,5.310717477,-1.154604598,0.270479385,0.497130932,-6.077762691
Naif1,-0.11338098,2.589498872,-1.153945627,0.270739247,0.497486103,-6.078493569
Plekhh3,0.181012589,3.962076671,1.153921279,0.270748852,0.497486103,-6.078520567
St3gal4,-0.614347782,7.75927168,-1.15385105,0.270776559,0.497486103,-6.078598439
Gpi1,-0.095781418,9.808257678,-1.153676836,0.270845299,0.497548739,-6.078791595
Pard6b,-0.139793713,4.875898017,-1.153343852,0.270976723,0.497703078,-6.079160719
Gramd4,-0.122386183,4.395403137,-1.153209215,0.271029876,0.497703078,-6.079309944
Gm17753,-0.221859989,1.163450309,-1.153200563,0.271033292,0.497703078,-6.079319533
Pla2r1,-0.422838627,-0.595472671,-1.153035363,0.271098523,0.497727169,-6.079502613
Ppp3cb,0.097171484,6.077673201,1.152991783,0.271115732,0.497727169,-6.079550906
Zcchc4,0.073792946,3.702320513,1.152366762,0.27136265,0.49811679,-6.080243364
Cnot10,0.078612368,5.384176026,1.152169201,0.271440733,0.498196437,-6.080462177
Phka1,0.131552443,2.402662731,1.151901929,0.271546396,0.498294547,-6.080758154
Itm2b,-0.187652061,8.657812689,-1.151858451,0.271563588,0.498294547,-6.080806297
Arpc3,0.118320153,7.14657887,1.151356252,0.271762223,0.498588718,-6.081362266
Dbt,0.142895419,4.371446102,1.151250512,0.27180406,0.498588718,-6.081479303
Krt18,0.100224347,7.453456702,1.151153076,0.271842617,0.498588718,-6.081587141
Arhgap30,-0.312867442,-0.103843003,-1.151102101,0.27186279,0.498588718,-6.081643555
Frmd6,0.225115188,0.817747179,1.150743445,0.272004758,0.498758774,-6.082040424
Colgalt1,0.089155222,5.409750682,1.15069237,0.27202498,0.498758774,-6.082096932
Ints8,0.10859552,4.809023415,1.150519159,0.272093568,0.498820839,-6.082288556
Saa1,0.652567289,-1.741688047,1.150413932,0.272135241,0.498833554,-6.082404957
Cul4b,-0.09831744,4.817227907,-1.150265514,0.272194029,0.498877633,-6.082569122
Mvb12b,0.218643287,0.788980522,1.149910914,0.272334523,0.499071434,-6.082961274
Nrde2,-0.085684114,3.415440599,-1.149580575,0.272465456,0.499218125,-6.083326509
Vps37a,-0.099939842,5.972856751,-1.149533548,0.272484099,0.499218125,-6.083378497
Ptpru,-0.352677323,-0.811773403,-1.149098157,0.272656753,0.499365557,-6.083859737
Ubr3,-0.12250255,6.800004595,-1.14907547,0.272665752,0.499365557,-6.083884809
Fev,0.167563037,1.949385389,1.14903332,0.272682472,0.499365557,-6.08393139
Chek2,0.106761164,4.554923453,1.148979883,0.27270367,0.499365557,-6.083990442
Gm10175,0.087840795,7.474266826,1.148387371,0.272938796,0.499732387,-6.08464506
Pkn3,0.145494688,3.434281852,1.148222046,0.27300443,0.499788834,-6.084827666
Nfkbil1,-0.15423385,3.216263723,-1.147855666,0.273149926,0.499895033,-6.085232268
Aar2,0.102011917,4.505825564,1.147852741,0.273151088,0.499895033,-6.085235497
Lyrm2,0.166059374,2.365443298,1.147812996,0.273166875,0.499895033,-6.085279382
Capn1,-0.107068945,7.045360571,-1.147145336,0.273432181,0.500316784,-6.086016406
Gck,-0.18733381,-0.189741095,-1.146707152,0.273606408,0.500529492,-6.086499927
Spred3,-0.180856234,0.025655686,-1.146677651,0.273618142,0.500529492,-6.086532476
Gltpd2,-0.520345634,-1.1253165,-1.146212995,0.273802994,0.500803847,-6.087045035
Shpk,-0.138190432,4.624718982,-1.145827217,0.273956541,0.501020876,-6.087470458
Ankrd13a,-0.105921706,7.762536099,-1.145174697,0.274216405,0.501432265,-6.088189773
Siva1,0.124964414,2.249775404,1.144481322,0.274492748,0.501777502,-6.088953765
Dennd4c,-0.157804905,6.102717547,-1.144468283,0.274497947,0.501777502,-6.088968128
Gpr15lg,0.21219322,0.944851113,1.144395573,0.274526938,0.501777502,-6.089048222
Fbxo36,0.140884968,1.451772571,1.144350341,0.274544974,0.501777502,-6.089098044
Pigg,-0.092229157,4.442571709,-1.144168005,0.27461769,0.50184653,-6.08929887
Angel2,-0.073646725,5.911757573,-1.143721413,0.274795854,0.502058687,-6.089790641
Tmtc3,0.141906297,4.728485192,1.143670617,0.274816125,0.502058687,-6.089846567
Zfp874b,-0.291365989,2.121067619,-1.143614117,0.274838672,0.502058687,-6.089908769
Rpp21,0.139499688,4.055960358,1.143224529,0.274994187,0.50222948,-6.090337611
Cep83os,-0.183441096,2.63591085,-1.143149091,0.275024307,0.50222948,-6.090420636
Zfp90,-0.172947291,1.848787946,-1.143117076,0.275037091,0.50222948,-6.09045587
Crtc3,-0.087451773,3.722161875,-1.142919315,0.275116068,0.50230982,-6.090673496
Prap1,-0.366346273,10.25897794,-1.142813813,0.275158208,0.502322892,-6.090789583
Mmp15,-0.169084631,4.912318584,-1.142503441,0.275282206,0.502485379,-6.091131044
Mff,-0.083458325,5.618204553,-1.142242642,0.275386433,0.50261174,-6.091417911
Spin1,0.066781848,5.952473774,1.141818303,0.275556081,0.502792428,-6.091884549
Yipf4,-0.11169426,5.589878378,-1.141784824,0.27556947,0.502792428,-6.09192136
Inpp5e,0.089244483,4.449471891,1.141732303,0.275590473,0.502792428,-6.091979105
Zfp846,0.097548246,3.283332354,1.141201246,0.275802921,0.503116101,-6.092562869
Vdac3,0.109200328,6.636845622,1.140822298,0.275954595,0.503328844,-6.092979293
Ap2b1,-0.082942457,7.258075865,-1.140262211,0.276178887,0.503673968,-6.093594567
Rev1,-0.140510559,3.607714234,-1.140067311,0.27625697,0.503752392,-6.093808615
Trappc13,0.071634126,5.355156034,1.139831165,0.2763516,0.503860966,-6.094067921
Gm15608,0.121144478,0.859017761,1.139427923,0.276513246,0.503957765,-6.094510609
2810405F17Rik,0.193398294,0.072822303,1.139393324,0.276527119,0.503957765,-6.094548588
Gm37110,-1.767701302,-1.117017245,-1.139280664,0.276572295,0.503957765,-6.094672243
Gm44183,-1.767701302,-1.117017245,-1.139280664,0.276572295,0.503957765,-6.094672243
Sh3gl1,0.166133094,5.087797986,1.139261045,0.276580163,0.503957765,-6.094693776
Rnf121,-0.164706052,5.190223601,-1.139157667,0.276621623,0.503969362,-6.094807233
Zfyve16,-0.122895262,3.420287567,-1.138941482,0.276708341,0.504063399,-6.09504447
Rita1,0.137948015,2.445146613,1.138768891,0.276777587,0.504125589,-6.095233841
Gm47221,0.333660594,0.237005004,1.138647193,0.276826422,0.504126549,-6.095367358
AY036118,-0.325322958,6.555817232,-1.138592612,0.276848326,0.504126549,-6.095427236
Senp6,0.137411057,6.519435338,1.137959579,0.277102471,0.504525356,-6.096121532
Timeless,0.212154117,3.338345948,1.137322326,0.277358491,0.504927477,-6.096820144
Hspe1,0.141568014,6.202386757,1.13720259,0.277406616,0.504951072,-6.096951373
H3f3b,0.102858396,8.897394707,1.137100193,0.277447777,0.504961987,-6.09706359
Clic6,-0.139610692,6.511959439,-1.136909598,0.277524404,0.50503744,-6.097272443
Aco1,-0.111273075,7.338961797,-1.13658319,0.277655671,0.505189421,-6.097630053
P4ha1,0.270564583,0.464963981,1.136526982,0.27767828,0.505189421,-6.097691626
Yod1,-0.1353717,4.384671835,-1.136229386,0.277798009,0.505343224,-6.098017584
Nfya,0.158450023,4.804979471,1.135916928,0.27792376,0.505460723,-6.098359748
4930516B21Rik,-0.133795782,0.701015311,-1.135811495,0.277966202,0.505460723,-6.098475188
Slc25a37,-0.125005086,6.129585781,-1.13578044,0.277978705,0.505460723,-6.098509188
Akap8,0.103362492,6.181054143,1.135647593,0.278032191,0.505460723,-6.098654628
Asic5,-0.228966682,-0.026537817,-1.135631684,0.278038597,0.505460723,-6.098672045
Or2y16,-0.483929909,-1.111061189,-1.135196902,0.278213706,0.505688226,-6.099147939
Rab4b,0.140714261,4.740830524,1.135146107,0.278234169,0.505688226,-6.099203527
4930518I15Rik,-0.286590571,0.239911349,-1.135046237,0.278274406,0.505697352,-6.099312816
Gm43041,-0.389187646,2.100981753,-1.134950984,0.278312787,0.505703104,-6.099417045
Pdss2,0.071874404,4.529455424,1.134517993,0.278487307,0.505956191,-6.099890751
Armc5,-0.102985141,4.714377582,-1.134235035,0.278601401,0.506099445,-6.100200237
Kmt5b,-0.131650251,5.588200251,-1.133779365,0.278785209,0.506307559,-6.100698496
Tnnt1,0.19409158,0.914758265,1.133776213,0.278786481,0.506307559,-6.100701942
Ubr4,-0.164875811,7.154275814,-1.133372954,0.278949226,0.50653906,-6.101142756
Afdn,-0.127512484,6.679010298,-1.1332758,0.278988446,0.506540362,-6.10124894
Gm37120,-0.203852555,-0.281458225,-1.133196425,0.279020492,0.506540362,-6.101335686
Anln,0.21267921,5.187518892,1.133097904,0.279060271,0.506546574,-6.101443349
Gm45809,0.464358589,-1.205226154,1.133013231,0.279094463,0.506546574,-6.101535874
Ndufs8,0.10014711,6.269415285,1.132840506,0.279164221,0.50660161,-6.101724599
Fxyd5,0.358564654,-0.190791102,1.132763454,0.279195344,0.50660161,-6.10180878
Gm34016,0.253447346,-0.227818778,1.13257105,0.279273071,0.506644691,-6.102018967
Relch,-0.085199063,5.330179409,-1.132530017,0.27928965,0.506644691,-6.102063788
Mrps11,0.102101925,3.770890574,1.131830139,0.279572541,0.507093809,-6.102828087
Ppp1r12c,0.075261075,4.625371295,1.131618682,0.279658055,0.507184853,-6.103058933
Gm47842,-0.217094644,-0.473363353,-1.131413414,0.279741085,0.507271371,-6.103282989
Cyb5a,0.192173165,7.511348903,1.131271334,0.279798567,0.507311544,-6.103438054
Ush1c,-0.144541123,7.674041096,-1.131027697,0.279897158,0.507381051,-6.103703921
Phf3,-0.180067678,6.042473356,-1.131001974,0.279907569,0.507381051,-6.103731989
Etf1,0.09361583,7.132151629,1.130736621,0.28001498,0.507511689,-6.104021496
Pnisr,-0.152278869,6.177082743,-1.130636336,0.280055582,0.507521222,-6.104130896
Rnf8,0.080700028,3.698104831,1.130485415,0.280116694,0.507557548,-6.104295519
Gm21049,0.638355296,-0.978516713,1.130412265,0.280146318,0.507557548,-6.104375303
Kifbp,0.086858549,3.943276111,1.130175587,0.280242183,0.507629824,-6.104633419
Zfp207,0.134321949,7.453502688,1.130075212,0.280282847,0.507629824,-6.104742873
Fnta,-0.074400954,5.405570262,-1.129920337,0.280345599,0.507629824,-6.10491174
Epm2a,-0.211397037,-0.205129645,-1.129755493,0.280412402,0.507629824,-6.105091457
Tspyl4,-0.298262746,-0.395811666,-1.129725579,0.280424526,0.507629824,-6.105124068
Rin3,0.124338437,2.770233689,1.129697053,0.280436088,0.507629824,-6.105155164
Perp,-0.132724131,7.141364236,-1.129658643,0.280451657,0.507629824,-6.105197036
Klhl7,0.116235897,2.83991808,1.129615824,0.280469013,0.507629824,-6.105243711
Sv2c,-0.259909928,0.175434798,-1.129231867,0.280624682,0.507847566,-6.105662186
Gtf2f1,0.105565038,5.785715431,1.1288772,0.280768536,0.508043873,-6.106048636
Gm54601,-0.307279883,-0.560628751,-1.128780523,0.280807758,0.508050826,-6.10615396
Coa5,-0.07029657,7.155703044,-1.128365531,0.280976169,0.508291482,-6.106605986
Ppp2cb,0.093611834,5.609389401,1.128274119,0.281013276,0.508294576,-6.106705537
Ece1,-0.10800573,6.241572313,-1.127942892,0.281147762,0.508471252,-6.107066202
Gm31747,-0.597138169,-1.308327289,-1.127820543,0.281197451,0.508471252,-6.107199403
Rps6kb2,0.115368027,4.147917864,1.127771974,0.281217179,0.508471252,-6.107252277
Nrbf2,0.099600959,4.520580585,1.127530319,0.281315346,0.508584713,-6.107515324
Zfp629,-0.12420961,4.901233964,-1.127439043,0.281352432,0.50858773,-6.107614667
Myo1c,0.102207825,5.437715926,1.127303018,0.281407707,0.508623621,-6.107762703
Kbtbd7,0.123596784,3.515568189,1.127045953,0.281512189,0.508748432,-6.108042428
Tomm70a,-0.062999465,7.463216851,-1.126849897,0.281591895,0.508803144,-6.108255732
Atp9b,-0.085147989,4.958329899,-1.126768643,0.281624934,0.508803144,-6.108344125
Sprtn,0.100639384,4.54830428,1.12671005,0.28164876,0.508803144,-6.108407862
Ephb2,0.171529624,5.941635553,1.126484534,0.281740478,0.508904814,-6.108653156
Cbr4,-0.13417171,3.497555683,-1.126390347,0.281778792,0.508910005,-6.108755592
Noxo1,-0.15543431,4.602850675,-1.126154609,0.281874701,0.509019204,-6.109011944
Maco1,0.07214654,5.428845753,1.126009195,0.281933875,0.509046964,-6.109170052
Tom1,0.143816483,4.033932831,1.125915202,0.28197213,0.509046964,-6.109272241
1700028J19Rik,-0.186341428,-0.368502504,-1.125747707,0.282040308,0.509046964,-6.109454326
Wsb2,-0.159539519,6.679626739,-1.125686385,0.282065272,0.509046964,-6.109520983
Lins1,0.128355112,2.911145029,1.125681358,0.282067319,0.509046964,-6.109526447
Snhg8,0.129612933,3.151035359,1.12556117,0.282116252,0.509071297,-6.109657084
Map4k1,0.286344266,0.255741729,1.125410435,0.282177632,0.509118079,-6.109820907
Erfe,0.16388782,3.533585965,1.125097809,0.282304967,0.509283834,-6.110160622
Abraxas1,0.124371368,3.33878198,1.124795862,0.282427994,0.509441777,-6.110488661
Rabl6,0.102482236,5.813227248,1.124698214,0.282467788,0.509447135,-6.110594731
Ero1a,-0.141575313,5.771400456,-1.124614478,0.282501917,0.509447135,-6.110685684
Gm49172,-0.260688874,4.990218227,-1.12449879,0.282549074,0.509467523,-6.110811333
Pias1,0.077225914,4.683670151,1.124412677,0.28258418,0.509467523,-6.110904855
Syap1,-0.135162838,5.676380664,-1.123907587,0.282790154,0.50977487,-6.111453279
Mien1,0.169049258,4.840447262,1.123820482,0.282825687,0.50977493,-6.111547837
Mettl4,0.11665005,4.287522367,1.123669088,0.282887454,0.509822269,-6.111712172
Sec14l1,-0.09981211,6.220162984,-1.123496321,0.282957953,0.509831743,-6.111899683
Gmppb,0.199281576,5.345427858,1.123482193,0.282963718,0.509831743,-6.111915016
Setd5,-0.122776063,6.328881409,-1.123304827,0.283036109,0.509898197,-6.112107493
Gabarapl2,-0.219312901,5.667807522,-1.123070012,0.283131969,0.510006909,-6.112362276
Tmub1,0.079769891,4.406148569,1.122854994,0.283219769,0.510101076,-6.11259554
Aptx,-0.160489466,3.171968519,-1.122477746,0.283373863,0.510268404,-6.113004714
Idnk,-0.101194139,4.603670255,-1.122453569,0.283383741,0.510268404,-6.113030934
Aven,0.092544939,4.011645597,1.12169883,0.283692229,0.510738719,-6.113849197
Atrn,-0.118573985,5.293177703,-1.12164053,0.28371607,0.510738719,-6.113912386
Mrpl28,0.102233923,5.284720173,1.12127494,0.283865601,0.510766086,-6.11430857
Kbtbd6,0.210168795,0.917062041,1.121263943,0.2838701,0.510766086,-6.114320485
Ldlr,0.283349807,6.964340086,1.121255567,0.283873527,0.510766086,-6.114329561
Deptor,-0.189546554,6.759481506,-1.121255517,0.283873547,0.510766086,-6.114329615
Kmt5c,-0.094430433,5.632221358,-1.121086394,0.283942742,0.510826582,-6.114512853
Mrpl20,0.114483813,5.454334896,1.120733711,0.284087081,0.511012913,-6.114894899
Nek9,-0.069774233,5.726412047,-1.120656238,0.284118795,0.511012913,-6.114978809
Cdhr5,-0.270830846,9.607243385,-1.120572514,0.284153072,0.511012913,-6.115069484
Tank,0.090891654,5.211641592,1.120269604,0.284277107,0.511158954,-6.115397497
Lrfn4,0.146676421,3.10033882,1.120200349,0.284305471,0.511158954,-6.115472481
Akr1a1,-0.12781516,8.856627753,-1.119860812,0.284444565,0.511345011,-6.115840053
Fam76b,-0.15119364,4.781157533,-1.119725654,0.284499948,0.511380554,-6.115986346
